eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,lat,lon,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.02E+11,2015,8,26,8/26/2015 0:00,0,,173,Saudi Arabia,10,Middle East & North Africa,Jazan,Unknown,16.887294,42.565977,4,0,,"08/26/2015: Assailants fired a missile at a military base in Jazan province, Saudi Arabia. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,0,1,5,State Actors,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Royal Saudi Arabian Armed Forces,Base,173,Saudi Arabia,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A Scud missile was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. It is unclear who has sovereign authority in Yemen, and the legitimacy of the Huthis as a governing body is contested.","""Yemen: Security Roundup 1200 GMT 26 August 2015,"" OSC Summary, August 26, 2015.",,,START Primary Collection,1,1,0,1,
2.02E+11,2015,8,26,,0,,173,Saudi Arabia,10,Middle East & North Africa,Jazan,Unknown,16.887294,42.565977,4,0,,"08/26/2015: Assailants fired a missile at an electricity station in Jazan province, Saudi Arabia. The missile was intercepted before it could hit its target. Huthis claimed responsibility for the incident",1,1,1,1,5,State Actors,0,0,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,Saudi Electricity Company,Power Station,173,Saudi Arabia,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A Scud missile was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. It is unclear who has sovereign authority in Yemen, and the legitimacy of the Huthis as a governing body is contested.","""Saudis say Scud missile fired by Yemeni rebels intercepted,"" Associated Press, August 26, 2015.","""Saudis say they intercepted Scud missile fired by Yemen's Shiite rebels,"" US.NewsHub.org, August 26, 2015.","""Saudi forces shoot down Scud missile fired from Yemen,"" Pakistan Observer, August 27, 2015.",START Primary Collection,1,1,0,1,
2.02E+11,2015,8,29,,0,,228,Yemen,10,Middle East & North Africa,Sanaa,Sawan,15.391668,44.279964,1,0,,"08/29/2015: An explosives-laden vehicle detonated near the Al-Firdaws Mosque and the United States Embassy in Sawan area, Sanaa governorate, Yemen. No casualties were reported. The Sanaa Province of the Islamic State claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,228,Yemen,,,,,,,,,,,,,,,,,Sanaa Province of the Islamic State,,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Car bomb explodes in rebel-held Yemen capital,"" Economic Times, August 29, 2015.","""Singapore: Car bomb explodes in rebel-held Yemen capital,"" Channel NewsAsia Online, August 29, 2015.","""Yemen: Security Roundup 2000 GMT 31 August 2015,"" OSC Summary, August 31, 2015.",START Primary Collection,0,0,0,0,
2.02E+11,2015,9,2,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,The incident occurred in the Al Jiraf area.,"09/02/2015: A suicide bomber detonated at Al Muayad Mosque in Al-Jiraf district, Sanaa, Yemen. This was one of two coordinated attacks on the mosque within a short period of time. In addition to the bomber, 32 people were killed and 92 people were injured across both attacks. The Sanaa Province of the Islamic State claimed responsibility for the incidents.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,Al Muayad Mosque,Mosque,228,Yemen,,,,,,,,,,,,,,,,,Sanaa Province of the Islamic State,,,,,,,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,,,,,,17,0,1,46,0,0,1,3,Minor (likely < $1 million),-99,An unknown number of buildings were damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for the attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty figures for the incident represent a division of the cumulative total of those killed and wounded across incidents (201509020023, 201509020024).","""Yemen mosque   blast toll rises to  32, say medics,"" The Gulf Today, September 4, 2015.","""Yemen: IS bombs Shia Muslim mosque killing 28,"" Muslim News, September 3, 2015.","""2 suicide bombings hit mosque in Yemen, 30 killed,"" Xinhua General News Service, September 2, 2015.",START Primary Collection,0,0,0,0,"201509020023, 201509020024"
2.02E+11,2015,9,2,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,The incident occurred in the Al Jiraf area.,"09/02/2015: An explosives-laden vehicle detonated at Al Muayad Mosque in Al-Jiraf district, Sanaa, Yemen. This was one of two coordinated attacks on the mosque within a short period of time. In addition to the bomber, 32 people were killed and 92 people were injured across both attacks. The Sanaa Province of the Islamic State claimed responsibility for the incidents.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,Al Muayad Mosque,Mosque,228,Yemen,13,Other,63,Ambulance,Unknown,Paramedics,228,Yemen,,,,,,,,,Sanaa Province of the Islamic State,,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,An explosives-laden truck was used in the attack.,16,0,1,46,0,0,1,3,Minor (likely < $1 million),-99,An unknown number of buildings were damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for the attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty figures for the incident represent a division of the cumulative total of those killed and wounded across incidents (201509020023, 201509020024).","""Yemen mosque   blast toll rises to  32, say medics,"" The Gulf Today, September 4, 2015.","""Yemen: IS bombs Shia Muslim mosque killing 28,"" Muslim News, September 3, 2015.","""2 suicide bombings hit mosque in Yemen, 30 killed,"" Xinhua General News Service, September 2, 2015.",START Primary Collection,0,0,0,0,"201509020023, 201509020024"
2.02E+11,2015,9,2,,0,,228,Yemen,10,Middle East & North Africa,Amran,Unknown,16.256921,43.943679,4,0,,"09/02/2015: Assailants opened fire on International Committee of the Red Cross (ICRC) workers in Amran governorate, Yemen. Two workers were killed in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,12,NGO,62,International NGO,International Committee of the Red Cross (ICRC),Yemeni Workers,422,International,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Red Cross workers shot dead in northern Yemen,"" Al Jazeera, September 2, 2015.","""Two Red Cross aid workers killed by gunmen in Yemen,"" UPI, September 2, 2015.","""At least 20 killed in twin suicide bomb attacks on Yemen mosque,"" DAWN Group, September 2, 2015.",START Primary Collection,-9,-9,1,1,
2.02E+11,2015,9,4,,0,,228,Yemen,10,Middle East & North Africa,Marib,Safer,15.566652,45.787139,1,0,,"09/04/2015: Assailants fired a missile at an Operation Restoring Hope Coalition camp in Safer area, Marib governorate, Yemen. At least 64 soldiers were killed and 70 others were injured in the attack. Huthis claimed responsibility for the incident, although Yemeni soldiers stated the attack was an accidental explosion.",1,1,0,1,4,Lack of Intentionality,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Operation Restoring Hope Coalition,Camp,422,International,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A Toshka ballistic missile was used in the attack.,50,0,0,70,0,0,1,4,Unknown,-99,"Forty vehicles, three helicopters, and other unspecified property was damaged in this attack.",0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Sources speculated that the blast may have been an accidental explosion.,"""UAE soldiers killed by Yemen 'blast',"" BBC, September 4, 2015.","""Gulf states send more troops to Yemen to fight rebels,"" Deutsche Welle, September 7, 2015.","""Bodies of 103 foreign troops recovered from Yemen's Safer airport,"" Islam Times, September 6, 2015.",START Primary Collection,0,1,1,1,
2.02E+11,2015,9,5,9/5/2015 0:00,0,,228,Yemen,10,Middle East & North Africa,Al Jawf,Al-Yatamah,17.008906,45.808609,2,0,,"09/05/2015: A landmine detonated in Al-Yatamah area, Al Jawf governorate, Yemen. Two people were killed and two others were wounded in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,,,,,,,,,,,,,A planted landmine was used in the attack.,2,0,0,2,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Yemen: Security Roundup 6 September 2015,"" OSC Summary, September 6, 2015.",,,START Primary Collection,0,0,0,0,
2.02E+11,2015,9,10,,0,,173,Saudi Arabia,10,Middle East & North Africa,Jazan,Al-Tuwal,16.524263,42.967896,1,0,,"09/10/2015: Assailants opened fire on a Saudi Border Guard post in Al-Tuwal sector, Jazan province, Saudi Arabia. One soldier was killed in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",Saudi Border Guard,Outpost,173,Saudi Arabia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Soldier dies in attack on Yemen border,"" Saudi Gazette, September 10, 2015.","""Saudi Arabia says an exchange of fire across Yemen's border has killed a Saudi soldier,"" The Canadian Press, September 10, 2015.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2015,9,11,,0,,228,Yemen,10,Middle East & North Africa,Marib,Marib,15.515888,45.449807,1,0,,"09/11/2015: Assailants launched rockets at a market in Marib city, Marib governorate, Yemen. At least 20 people were killed and 16 people were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Unknown,Market,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Katyusha rockets were used in the attack.,20,0,0,16,0,0,1,3,Minor (likely < $1 million),-99,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""At least 20 dead as rebel rockets hit market in Yemen's Marib,"" Times of India, September 11, 2015.","""UN to mediate Yemen peace talks, rebel rockets hit market,"" Business Recorder, September 11, 2015.","""25 civilians killed in rocket shelling in Yemen,"" Xinhua General News Service, September 11, 2015.",START Primary Collection,0,0,0,0,
2.02E+11,2015,9,13,,0,,173,Saudi Arabia,10,Middle East & North Africa,Najran,Unknown,18.351466,45.600711,4,0,,"09/13/2015: Assailants opened fire on Saudi soldiers in Najran region, Saudi Arabia. Five soldiers were killed in the attack. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Royal Saudi Arabian Armed Forces,Soldiers,173,Saudi Arabia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,5,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""5 Saudi troops  killed in firing  across border,"" The Gulf Today, September 15, 2015.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2015,9,14,,0,,173,Saudi Arabia,10,Middle East & North Africa,Jazan,Al-Harath,16.889586,42.560818,2,0,,"09/14/2015: Assailants opened fire on a Saudi Border Guard post in Al-Harath area, Jazan region, Saudi Arabia. One border guard was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,1,5,State Actors,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",Saudi Border Guard,Post,173,Saudi Arabia,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. It is unclear who has sovereign authority in Yemen, and the legitimacy of the Huthis as a governing body is contested.","""Saudi guard killed in Yemen border firefight: ministry,"" Dunya News, September 15, 2015.","""Yemen: Security Roundup 15 September 2015,"" OSC Summary, September 14, 2015.",,START Primary Collection,1,1,0,1,
2.02E+11,2015,9,18,,0,,173,Saudi Arabia,10,Middle East & North Africa,Jazan,Samtah,16.601688,42.94059,1,0,,"09/18/2015: Assailants shelled a residential compound near Samtah hospital in Samtah town, Jazan province, Saudi Arabia. At least three people, including an Indian civilian and two Bangladeshi civilians, were killed and 28 other people were injured in the shelling. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,1,5,State Actors,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,Residential Compound,173,Saudi Arabia,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,"The specific motive is unknown; however, sources posited that the attack was carried out in retaliation for Saudi airstrikes in Yemen.",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,3,0,0,28,0,0,1,3,Minor (likely < $1 million),-99,A residential compound building was damaged in this attack.,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. It is unclear who has sovereign authority in Yemen, and the legitimacy of the Huthis as a governing body is contested. The victims included Panayappilli Farouq, Mohd Sadiq and Sunny Thomas. Casualty numbers for this attack conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Yemen shelling kills 3, wounds 28 in Saudi Arabia,"" The Gulf Today, September 19, 2015.","""Houthi mortar fire kills Indian in Saudi Arabia,"" Deccan Herald, September 19, 2015.","""Saudi Arabia: Malayali among 3 killed in Houthi attack from Yemen; 2 Indians injured,"" International Business Times India, September 19, 2015.",START Primary Collection,1,1,0,1,
2.02E+11,2015,9,19,9/19/2015 0:00,1,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"09/19/2015: Assailants kidnapped two United Nations (UN) workers in Sanaa, Yemen. The two victims, who are both United States (US) citizens, were released on November 19, 2015. Huthis claimed responsibility for the incident and stated that the United States (US) citizens were targeted because the Huthis believed they were spies.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations (UN),United States Workers,422,International,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,Huthi extremists claimed responsibility for the incident and stated that the United States (US) citizens were targeted because the Huthis believed they were spies.,0,,,0,-99,0,1,8,Personal claim,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,2,2,,-99,,,0,,,,,,2,Hostage(s) released by perpetrators,2,,"""3 Americans held captive in Yemen freed, flown to Oman,"" The Associated Press, November 19, 2015.","""MYSTERY, CONFUSION SURROUNDS AMERICANS DETAINED IN YEMEN,"" The Intercept, December 15, 2015.",,START Primary Collection,0,1,1,1,
2.02E+11,2015,9,20,,0,,173,Saudi Arabia,10,Middle East & North Africa,Jazan,Samtah,16.601688,42.94059,1,0,,"09/20/2015: Assailants fired mortars at Samtah town, Jazan province, Saudi Arabia. An Indian civilian was killed and six others, including three Indian civilians, two Egyptian civilians, and one Yemeni civilian, were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,1,5,State Actors,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,Samtah Town,Town,173,Saudi Arabia,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,"The specific motive is unknown; however, sources posited that the attack was carried out in retaliation for Saudi airstrikes in Yemen.",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,1,0,0,6,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. It is unclear who has sovereign authority in Yemen, and the legitimacy of the Huthis as a governing body is contested. The victims included Vishnu, Munir Ahmed, Saghir Ahmed and Waleed Ahmed. Casualty numbers for this attack conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Saudi Arabia says 1 foreigner killed, 10 hurt by Yemen fire,"" Associated Press International, September 21, 2015.","""Saudi Arabia: Another Malayali killed in Houthi attack; Second Indian death in 3 days near Yemen border,"" International Business Times India, September 21, 2015.","""Second Indian Killed in Fresh Houthi Shelling in Saudi: Report,"" Outlook India, September 21, 2015.",START Primary Collection,1,1,0,1,
2.02E+11,2015,9,20,,0,,173,Saudi Arabia,10,Middle East & North Africa,Najran,Unknown,18.351466,45.600711,4,0,,"09/20/2015: Assailants fired mortars at a Saudi Border Guard vehicle in Najran province, Saudi Arabia. Two border guards were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,1,5,State Actors,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Saudi Border Guard,Vehicle,173,Saudi Arabia,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,2,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. It is unclear who has sovereign authority in Yemen, and the legitimacy of the Huthis as a governing body is contested.","""Saudi border officers killed by attack from Yemen,"" Zawya.com, September 21, 2015.","""Saudi Arabia: Another Malayali killed in Houthi attack; Second Indian death in 3 days near Yemen border,"" International Business Times India, September 21, 2015.","""One Indian killed in new Houthi shelling in Samta,"" Saudi Gazette, September 20, 2015.",START Primary Collection,1,1,0,1,
2.02E+11,2015,9,24,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"09/24/2015: A suicide bomber detonated inside Al Balili Mosque in Sanaa city, Amanat Al Asimah governorate, Yemen. This was one of two suicide bombing at the mosque on the same day; this first blast was designed to cause people to flee. In addition to the two bombers, at least 32 people were killed and 92 others were injured across both attacks. The Sanaa Province of the Islamic State claimed responsibility and stated that the attack was carried out on behalf of Muslims against Huthis.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,Al Balili Mosque,Mosque,228,Yemen,,,,,,,,,,,,,,,,,Sanaa Province of the Islamic State,,,,,,Sanaa Province of the Islamic State claimed responsibility for the incident and stated that the attack was carried out on behalf of Muslims against Huthis.,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,,,,,An explosives-laden belt was used in the attack.,16,0,1,46,0,0,1,3,Minor (likely < $1 million),-99,A mosque was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers for this incident represent a division of a cumulative total of killed and wounded across incidents 201509240001 and 201509240002.","""Deadly blasts hit Yemen mosque during Eid prayers,"" Al Jazeera Online, September 24, 2015.","""IS claims responsibility for suicide attacks in Yemen's capital,"" Xinhua General News Service, September 24, 2015.","""29 Killed in Yemen Mosque Explosion,"" New Indian Express, September 24, 2015.",START Primary Collection,0,0,0,0,"201509240001, 201509240002"
